model_id,table1_rows,table1_columns,horizon,hp_set,prediction_on,id,id2
10273,Coding of DV 1,Average,6 months,Default,train-cv,Repeat20,Fold1
10274,Coding of DV 1,Average,6 months,Default,train-cv,Repeat20,Fold2
10275,Coding of DV 1,Average,6 months,Default,train-cv,Repeat21,Fold1
10276,Coding of DV 1,Average,6 months,Default,train-cv,Repeat21,Fold2
10277,Coding of DV 1,Average,6 months,Default,test,NA,NA
10278,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat01,Fold1
10279,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat01,Fold2
10280,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat02,Fold1
10281,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat02,Fold2
10282,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat03,Fold1
10283,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat03,Fold2
10284,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat04,Fold1
10285,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat04,Fold2
10286,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat05,Fold1
10287,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat05,Fold2
10288,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat06,Fold1
10289,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat06,Fold2
10290,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat07,Fold1
10291,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat07,Fold2
10292,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat08,Fold1
10293,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat08,Fold2
10294,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat09,Fold1
10295,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat09,Fold2
10296,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat10,Fold1
10297,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat10,Fold2
10298,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat11,Fold1
10299,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat11,Fold2
10300,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat12,Fold1
10301,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat12,Fold2
10302,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat13,Fold1
10303,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat13,Fold2
10304,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat14,Fold1
10305,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat14,Fold2
10306,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat15,Fold1
10307,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat15,Fold2
10308,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat16,Fold1
10309,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat16,Fold2
10310,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat17,Fold1
10311,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat17,Fold2
10312,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat18,Fold1
10313,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat18,Fold2
10314,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat19,Fold1
10315,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat19,Fold2
10316,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat20,Fold1
10317,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat20,Fold2
10318,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat21,Fold1
10319,Coding of DV 1,Average,6 months,Tuned,train-cv,Repeat21,Fold2
10320,Coding of DV 1,Average,6 months,Tuned,test,NA,NA
10321,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat01,Fold1
10322,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat01,Fold2
10323,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat02,Fold1
10324,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat02,Fold2
10325,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat03,Fold1
10326,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat03,Fold2
10327,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat04,Fold1
10328,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat04,Fold2
10329,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat05,Fold1
10330,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat05,Fold2
10331,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat06,Fold1
10332,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat06,Fold2
10333,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat07,Fold1
10334,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat07,Fold2
10335,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat08,Fold1
10336,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat08,Fold2
10337,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat09,Fold1
10338,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat09,Fold2
10339,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat10,Fold1
10340,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat10,Fold2
10341,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat11,Fold1
10342,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat11,Fold2
10343,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat12,Fold1
10344,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat12,Fold2
10345,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat13,Fold1
10346,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat13,Fold2
10347,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat14,Fold1
10348,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat14,Fold2
10349,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat15,Fold1
10350,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat15,Fold2
10351,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat16,Fold1
10352,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat16,Fold2
10353,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat17,Fold1
10354,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat17,Fold2
10355,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat18,Fold1
10356,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat18,Fold2
10357,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat19,Fold1
10358,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat19,Fold2
10359,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat20,Fold1
10360,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat20,Fold2
10361,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat21,Fold1
10362,Coding of DV 2,Escalation,1 month,B&S,train-cv,Repeat21,Fold2
10363,Coding of DV 2,Escalation,1 month,B&S,test,NA,NA
10364,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat01,Fold1
10365,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat01,Fold2
10366,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat02,Fold1
10367,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat02,Fold2
10368,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat03,Fold1
10369,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat03,Fold2
10370,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat04,Fold1
10371,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat04,Fold2
10372,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat05,Fold1
10373,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat05,Fold2
10374,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat06,Fold1
10375,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat06,Fold2
10376,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat07,Fold1
10377,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat07,Fold2
10378,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat08,Fold1
10379,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat08,Fold2
10380,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat09,Fold1
10381,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat09,Fold2
10382,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat10,Fold1
10383,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat10,Fold2
10384,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat11,Fold1
10385,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat11,Fold2
10386,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat12,Fold1
10387,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat12,Fold2
10388,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat13,Fold1
10389,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat13,Fold2
10390,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat14,Fold1
10391,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat14,Fold2
10392,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat15,Fold1
10393,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat15,Fold2
10394,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat16,Fold1
10395,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat16,Fold2
10396,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat17,Fold1
10397,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat17,Fold2
10398,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat18,Fold1
10399,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat18,Fold2
10400,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat19,Fold1
10401,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat19,Fold2
10402,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat20,Fold1
10403,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat20,Fold2
10404,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat21,Fold1
10405,Coding of DV 2,Escalation,1 month,Default,train-cv,Repeat21,Fold2
10406,Coding of DV 2,Escalation,1 month,Default,test,NA,NA
10407,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat01,Fold1
10408,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat01,Fold2
10409,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat02,Fold1
10410,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat02,Fold2
10411,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat03,Fold1
10412,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat03,Fold2
10413,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat04,Fold1
10414,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat04,Fold2
10415,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat05,Fold1
10416,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat05,Fold2
10417,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat06,Fold1
10418,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat06,Fold2
10419,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat07,Fold1
10420,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat07,Fold2
10421,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat08,Fold1
10422,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat08,Fold2
10423,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat09,Fold1
10424,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat09,Fold2
10425,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat10,Fold1
10426,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat10,Fold2
10427,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat11,Fold1
10428,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat11,Fold2
10429,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat12,Fold1
10430,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat12,Fold2
10431,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat13,Fold1
10432,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat13,Fold2
10433,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat14,Fold1
10434,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat14,Fold2
10435,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat15,Fold1
10436,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat15,Fold2
10437,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat16,Fold1
10438,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat16,Fold2
10439,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat17,Fold1
10440,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat17,Fold2
10441,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat18,Fold1
10442,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat18,Fold2
10443,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat19,Fold1
10444,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat19,Fold2
10445,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat20,Fold1
10446,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat20,Fold2
10447,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat21,Fold1
10448,Coding of DV 2,Escalation,1 month,Tuned,train-cv,Repeat21,Fold2
10449,Coding of DV 2,Escalation,1 month,Tuned,test,NA,NA
10450,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat01,Fold1
10451,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat01,Fold2
10452,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat02,Fold1
10453,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat02,Fold2
10454,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat03,Fold1
10455,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat03,Fold2
10456,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat04,Fold1
10457,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat04,Fold2
10458,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat05,Fold1
10459,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat05,Fold2
10460,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat06,Fold1
10461,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat06,Fold2
10462,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat07,Fold1
10463,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat07,Fold2
10464,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat08,Fold1
10465,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat08,Fold2
10466,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat09,Fold1
10467,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat09,Fold2
10468,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat10,Fold1
10469,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat10,Fold2
10470,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat11,Fold1
10471,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat11,Fold2
10472,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat12,Fold1
10473,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat12,Fold2
10474,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat13,Fold1
10475,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat13,Fold2
10476,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat14,Fold1
10477,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat14,Fold2
10478,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat15,Fold1
10479,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat15,Fold2
10480,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat16,Fold1
10481,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat16,Fold2
10482,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat17,Fold1
10483,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat17,Fold2
10484,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat18,Fold1
10485,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat18,Fold2
10486,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat19,Fold1
10487,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat19,Fold2
10488,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat20,Fold1
10489,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat20,Fold2
10490,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat21,Fold1
10491,Coding of DV 2,Escalation,6 months,B&S,train-cv,Repeat21,Fold2
10492,Coding of DV 2,Escalation,6 months,B&S,test,NA,NA
10493,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat01,Fold1
10494,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat01,Fold2
10495,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat02,Fold1
10496,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat02,Fold2
10497,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat03,Fold1
10498,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat03,Fold2
10499,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat04,Fold1
10500,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat04,Fold2
10501,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat05,Fold1
10502,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat05,Fold2
10503,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat06,Fold1
10504,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat06,Fold2
10505,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat07,Fold1
10506,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat07,Fold2
10507,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat08,Fold1
10508,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat08,Fold2
10509,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat09,Fold1
10510,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat09,Fold2
10511,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat10,Fold1
10512,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat10,Fold2
10513,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat11,Fold1
10514,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat11,Fold2
10515,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat12,Fold1
10516,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat12,Fold2
10517,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat13,Fold1
10518,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat13,Fold2
10519,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat14,Fold1
10520,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat14,Fold2
10521,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat15,Fold1
10522,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat15,Fold2
10523,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat16,Fold1
10524,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat16,Fold2
10525,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat17,Fold1
10526,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat17,Fold2
10527,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat18,Fold1
10528,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat18,Fold2
10529,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat19,Fold1
10530,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat19,Fold2
10531,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat20,Fold1
10532,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat20,Fold2
10533,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat21,Fold1
10534,Coding of DV 2,Escalation,6 months,Default,train-cv,Repeat21,Fold2
10535,Coding of DV 2,Escalation,6 months,Default,test,NA,NA
10536,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat01,Fold1
10537,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat01,Fold2
10538,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat02,Fold1
10539,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat02,Fold2
10540,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat03,Fold1
10541,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat03,Fold2
10542,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat04,Fold1
10543,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat04,Fold2
10544,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat05,Fold1
10545,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat05,Fold2
10546,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat06,Fold1
10547,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat06,Fold2
10548,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat07,Fold1
10549,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat07,Fold2
10550,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat08,Fold1
10551,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat08,Fold2
10552,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat09,Fold1
10553,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat09,Fold2
10554,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat10,Fold1
10555,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat10,Fold2
10556,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat11,Fold1
10557,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat11,Fold2
10558,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat12,Fold1
10559,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat12,Fold2
10560,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat13,Fold1
10561,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat13,Fold2
10562,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat14,Fold1
10563,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat14,Fold2
10564,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat15,Fold1
10565,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat15,Fold2
10566,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat16,Fold1
10567,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat16,Fold2
10568,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat17,Fold1
10569,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat17,Fold2
10570,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat18,Fold1
10571,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat18,Fold2
10572,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat19,Fold1
10573,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat19,Fold2
10574,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat20,Fold1
10575,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat20,Fold2
10576,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat21,Fold1
10577,Coding of DV 2,Escalation,6 months,Tuned,train-cv,Repeat21,Fold2
10578,Coding of DV 2,Escalation,6 months,Tuned,test,NA,NA
10579,Coding of DV 2,Quad,1 month,B&S,train-cv,Repeat01,Fold1
10580,Coding of DV 2,Quad,1 month,B&S,train-cv,Repeat01,Fold2
10581,Coding of DV 2,Quad,1 month,B&S,train-cv,Repeat02,Fold1
10582,Coding of DV 2,Quad,1 month,B&S,train-cv,Repeat02,Fold2
10583,Coding of DV 2,Quad,1 month,B&S,train-cv,Repeat03,Fold1
10584,Coding of DV 2,Quad,1 month,B&S,train-cv,Repeat03,Fold2
10585,Coding of DV 2,Quad,1 month,B&S,train-cv,Repeat04,Fold1
10586,Coding of DV 2,Quad,1 month,B&S,train-cv,Repeat04,Fold2
10587,Coding of DV 2,Quad,1 month,B&S,train-cv,Repeat05,Fold1
